,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,geometry
11151,6,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-GLW-mjp-4,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
11152,7,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-GLW-mjp-4,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11153,8,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-GLW-mjp-4,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
11154,1,19906,Burnley Railway Station (Burnley),-37.8275602161722,145.007555147088,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.007555147088 -37.8275602161722)
11155,2,19907,East Richmond Railway Station (Richmond),-37.8263999511211,144.997065693884,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.997065693884 -37.8263999511211)
11156,3,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.990164256273 -37.8240744554307)
11157,4,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11158,5,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11159,6,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
11160,7,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11161,8,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-GLW-mjp-9,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
11162,28,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11163,30,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11164,31,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11165,28,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11166,30,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11167,31,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11168,28,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-6,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11169,30,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-6,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11170,31,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-6,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11171,25,19907,East Richmond Railway Station (Richmond),-37.8263999511211,144.997065693884,2-BEL-mjp-7,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.997065693884 -37.8263999511211)
11172,25,19907,East Richmond Railway Station (Richmond),-37.8263999511211,144.997065693884,2-BEL-mjp-9,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.997065693884 -37.8263999511211)
11173,28,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-7,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11174,30,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-7,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11175,31,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-7,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11176,28,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-9,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11177,30,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-9,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11178,31,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-9,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11179,1,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
11180,2,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
11181,3,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
11182,4,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
11183,5,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
11184,6,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
11185,7,19901,Heatherdale Railway Station (Ringwood),-37.8188348484408,145.213549822481,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.213549822481 -37.8188348484408)
11186,8,19900,Mitcham Railway Station (Mitcham),-37.8180870551977,145.192891813036,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.192891813036 -37.8180870551977)
11187,9,19899,Nunawading Railway Station (Nunawading),-37.8204282805611,145.175236853013,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.175236853013 -37.8204282805611)
11188,10,19898,Blackburn Railway Station (Blackburn),-37.8200707463717,145.150013542281,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.150013542281 -37.8200707463717)
11189,12,20042,Box Hill Railway Station (Box Hill),-37.8192216542552,145.121428934402,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.121428934402 -37.8192216542552)
11190,13,49343,Union Railway Station (Mont Albert),-37.8231179245399,145.100278054663,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.100278054663 -37.8231179245399)
11191,23,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.990164256273 -37.8240744554307)
11192,24,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11193,25,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11194,26,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
11195,27,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11196,28,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
11197,1,19906,Burnley Railway Station (Burnley),-37.8275602161722,145.007555147088,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.007555147088 -37.8275602161722)
11198,3,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.990164256273 -37.8240744554307)
11199,5,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11200,6,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
11201,7,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11202,8,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-GLW-mjp-6,Glen Waverley,Glen Waverley - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
11203,1,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
11204,2,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
11205,3,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
11206,4,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
11207,5,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
11208,6,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
11209,7,19901,Heatherdale Railway Station (Ringwood),-37.8188348484408,145.213549822481,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.213549822481 -37.8188348484408)
11210,8,19900,Mitcham Railway Station (Mitcham),-37.8180870551977,145.192891813036,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.192891813036 -37.8180870551977)
11211,9,19899,Nunawading Railway Station (Nunawading),-37.8204282805611,145.175236853013,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.175236853013 -37.8204282805611)
11212,10,19898,Blackburn Railway Station (Blackburn),-37.8200707463717,145.150013542281,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.150013542281 -37.8200707463717)
11213,13,49343,Union Railway Station (Mont Albert),-37.8231179245399,145.100278054663,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.100278054663 -37.8231179245399)
11214,23,19908,Richmond Railway Station (Richmond),-37.8240744554307,144.990164256273,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.990164256273 -37.8240744554307)
11215,24,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.972910916416 -37.8110540555366)
11216,25,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.962593535096 -37.8099387667448)
11217,26,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.955653760429 -37.811981307387)
11218,27,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.951411219786 -37.8179364275358)
11219,28,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.966964346167 -37.8183051340647)
11220,1,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
11221,2,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
11222,3,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
11223,4,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
11224,5,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
11225,6,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
11226,7,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
11227,10,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
11228,11,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
11229,12,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
11230,13,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
11231,14,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
11232,15,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
11233,16,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
11234,17,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
11235,25,19907,East Richmond Railway Station (Richmond),-37.8263999511211,144.997065693884,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (144.997065693884 -37.8263999511211)
11236,1,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
11237,2,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
11238,3,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
11239,4,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
11240,5,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
